scenario_id,case_name,model_name,mode,solve_time,objective,gap,solver_status,termination_condition,feasible,predicted_schedule_feasible,num_binaries_fixed,pct_binaries_fixed,baseline_full_milp_time,baseline_full_milp_objective,speedup_vs_full_milp,cost_deviation_vs_full_milp
5,case10,pqc_qcnn,full_milp,0.18252228997880593,413538.96198928385,0.0009478073846160361,ok,optimal,True,False,0,0.0,0.18252228997880593,413538.96198928385,1.0,0.0
5,case10,pqc_qcnn,warm_start,0.07377484400058165,413538.96198928385,0.0009478073846160361,ok,optimal,True,False,0,0.0,0.18252228997880593,413538.96198928385,2.4740450820521818,0.0
5,case10,pqc_qcnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,240,1.0,0.18252228997880593,413538.96198928385,,
5,case10,pqc_qcnn,partial_fix_confident,0.07481706800172105,413538.96198928385,0.0009478073846160361,ok,optimal,True,False,0,0.0,0.18252228997880593,413538.96198928385,2.4395808985004233,0.0
9,case10,pqc_qcnn,full_milp,0.07399355300003663,440532.3424137062,0.00017213513308836495,ok,optimal,True,False,0,0.0,0.07399355300003663,440532.3424137062,1.0,0.0
9,case10,pqc_qcnn,warm_start,0.07083474699174985,440532.3424137062,0.00017213513308836495,ok,optimal,True,False,0,0.0,0.07399355300003663,440532.3424137062,1.0445940183657985,0.0
9,case10,pqc_qcnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,240,1.0,0.07399355300003663,440532.3424137062,,
9,case10,pqc_qcnn,partial_fix_confident,0.06022726697847247,440532.3424137061,0.00045748694547134185,ok,optimal,True,False,7,0.029166666666666667,0.07399355300003663,440532.3424137062,1.228572318024737,-1.32130278096141e-16
11,case10,pqc_qcnn,full_milp,0.09841498697642237,373640.92809730285,0.0009088235871494954,ok,optimal,True,False,0,0.0,0.09841498697642237,373640.92809730285,1.0,0.0
11,case10,pqc_qcnn,warm_start,0.1025886739953421,373640.92809730285,0.0009088235871494954,ok,optimal,True,False,0,0.0,0.09841498697642237,373640.92809730285,0.9593162982191461,0.0
11,case10,pqc_qcnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,240,1.0,0.09841498697642237,373640.92809730285,,
11,case10,pqc_qcnn,partial_fix_confident,0.05736759502906352,373398.60660430294,0.0009121404613609867,ok,optimal,True,False,35,0.14583333333333334,0.09841498697642237,373640.92809730285,1.7155152996489298,-0.00064854108524429
