scenario_id,case_name,model_name,mode,solve_time,objective,gap,solver_status,termination_condition,feasible,predicted_schedule_feasible,num_binaries_fixed,pct_binaries_fixed,baseline_full_milp_time,baseline_full_milp_objective,speedup_vs_full_milp,cost_deviation_vs_full_milp
56,case118_reduced,pqc_qcnn,warm_start,1.0857698350446299,2379630.7141475608,0.0007850646327685605,ok,optimal,True,False,0,0.0,1.0358096369891427,2379630.7141475608,0.9539863823409374,0.0
56,case118_reduced,pqc_qcnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,1.0358096369891427,2379630.7141475608,,
56,case118_reduced,pqc_qcnn,partial_fix_confident,0.4135267279925756,2379859.807436855,0.0003274274070702553,ok,optimal,True,False,1027,0.7924382716049383,1.0358096369891427,2379630.7141475608,2.5048190766709992,9.627262244190131e-05
60,case118_reduced,pqc_qcnn,full_milp,0.7840298190130852,2250821.361028554,0.0004866127450942494,ok,optimal,True,False,0,0.0,0.7840298190130852,2250821.361028554,1.0,0.0
60,case118_reduced,pqc_qcnn,warm_start,0.7862779919523746,2250821.361028554,0.0004866127450942494,ok,optimal,True,False,0,0.0,0.7840298190130852,2250821.361028554,0.9971407403459087,0.0
60,case118_reduced,pqc_qcnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.7840298190130852,2250821.361028554,,
60,case118_reduced,pqc_qcnn,partial_fix_confident,0.18394088401691988,2250790.2914857115,0.0006285042127040991,ok,optimal,True,False,1036,0.7993827160493827,0.7840298190130852,2250821.361028554,4.26240106001103,-1.3803646695557256e-05
67,case118_reduced,pqc_qcnn,full_milp,0.6559504940523766,2544677.8577510775,0.0007851611513705035,ok,optimal,True,False,0,0.0,0.6559504940523766,2544677.8577510775,1.0,0.0
67,case118_reduced,pqc_qcnn,warm_start,0.6195268610026687,2544677.8577510775,0.0007851611513705035,ok,optimal,True,False,0,0.0,0.6559504940523766,2544677.8577510775,1.058792661533284,0.0
67,case118_reduced,pqc_qcnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.6559504940523766,2544677.8577510775,,
67,case118_reduced,pqc_qcnn,partial_fix_confident,0.09977407898986712,,,warning,infeasible,False,False,985,0.7600308641975309,0.6559504940523766,2544677.8577510775,6.574357796066389,
75,case118_reduced,pqc_qcnn,full_milp,0.8679363189730793,2106776.3034968474,0.000954492528853486,ok,optimal,True,False,0,0.0,0.8679363189730793,2106776.3034968474,1.0,0.0
75,case118_reduced,pqc_qcnn,warm_start,0.8399353419663385,2106776.3034968474,0.000954492528853486,ok,optimal,True,False,0,0.0,0.8679363189730793,2106776.3034968474,1.0333370625186327,0.0
75,case118_reduced,pqc_qcnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.8679363189730793,2106776.3034968474,,
75,case118_reduced,pqc_qcnn,partial_fix_confident,0.20557098800782114,2107441.0207178565,0.0006768446243440709,ok,optimal,True,False,1041,0.8032407407407407,0.8679363189730793,2106776.3034968474,4.22207592318454,0.00031551390620151526
85,case118_reduced,pqc_qcnn,full_milp,0.6384820229723118,2343092.8559527267,0.0009985607506923933,ok,optimal,True,False,0,0.0,0.6384820229723118,2343092.8559527267,1.0,0.0
85,case118_reduced,pqc_qcnn,warm_start,0.6373949060216546,2343092.8559527267,0.0009985607506923933,ok,optimal,True,False,0,0.0,0.6384820229723118,2343092.8559527267,1.0017055626588587,0.0
85,case118_reduced,pqc_qcnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.6384820229723118,2343092.8559527267,,
85,case118_reduced,pqc_qcnn,partial_fix_confident,0.24053595698205754,2344478.314713068,0.0009984651608526652,ok,optimal,True,False,1028,0.7932098765432098,0.6384820229723118,2343092.8559527267,2.65441404679442,0.0005912948591949086
98,case118_reduced,pqc_qcnn,full_milp,0.4807166599784978,2603151.042439662,0.0009987219437965582,ok,optimal,True,False,0,0.0,0.4807166599784978,2603151.042439662,1.0,0.0
98,case118_reduced,pqc_qcnn,warm_start,0.47995373100275174,2603151.042439662,0.0009987219437965582,ok,optimal,True,False,0,0.0,0.4807166599784978,2603151.042439662,1.0015895885925339,0.0
98,case118_reduced,pqc_qcnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.4807166599784978,2603151.042439662,,
98,case118_reduced,pqc_qcnn,partial_fix_confident,0.10518031596438959,,,warning,infeasible,False,False,941,0.7260802469135802,0.4807166599784978,2603151.042439662,4.570405171070714,
101,case118_reduced,pqc_qcnn,full_milp,0.8712309640250169,2548689.8546115444,0.0008566862051503629,ok,optimal,True,False,0,0.0,0.8712309640250169,2548689.8546115444,1.0,0.0
101,case118_reduced,pqc_qcnn,warm_start,0.893325223994907,2548689.8546115444,0.0008566862051503629,ok,optimal,True,False,0,0.0,0.8712309640250169,2548689.8546115444,0.975267394923558,0.0
101,case118_reduced,pqc_qcnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.8712309640250169,2548689.8546115444,,
101,case118_reduced,pqc_qcnn,partial_fix_confident,0.10249193100025877,,,warning,infeasible,False,False,988,0.7623456790123457,0.8712309640250169,2548689.8546115444,8.500483457793543,
104,case118_reduced,pqc_qcnn,full_milp,0.9293836639844812,2527686.293881315,0.0006133393735633228,ok,optimal,True,False,0,0.0,0.9293836639844812,2527686.293881315,1.0,0.0
104,case118_reduced,pqc_qcnn,warm_start,0.9623999419854954,2527686.293881315,0.0006133393735633228,ok,optimal,True,False,0,0.0,0.9293836639844812,2527686.293881315,0.9656938071578648,0.0
104,case118_reduced,pqc_qcnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.9293836639844812,2527686.293881315,,
104,case118_reduced,pqc_qcnn,partial_fix_confident,0.17030981299467385,2528534.7898229826,0.0008781763262781696,ok,optimal,True,False,981,0.7569444444444444,0.9293836639844812,2527686.293881315,5.457017699934567,0.00033568087294762135
105,case118_reduced,pqc_qcnn,full_milp,0.8883565180003643,2054820.330679233,0.0009937945525609762,ok,optimal,True,False,0,0.0,0.8883565180003643,2054820.330679233,1.0,0.0
105,case118_reduced,pqc_qcnn,warm_start,0.8874841909855604,2054820.330679233,0.0009937945525609762,ok,optimal,True,False,0,0.0,0.8883565180003643,2054820.330679233,1.0009829211874017,0.0
