time,accuracy
0,0.9666666666666667
1,0.9666666666666667
2,0.9666666666666667
3,0.9666666666666667
4,0.9666666666666667
5,0.9
6,0.9
7,0.9333333333333333
8,0.9333333333333333
9,0.9
10,0.8666666666666667
11,0.9333333333333333
12,0.9333333333333333
13,0.9333333333333333
14,0.9333333333333333
15,0.9666666666666667
16,0.9333333333333333
17,0.8666666666666667
18,0.9333333333333333
19,0.9
20,0.9
21,0.9333333333333333
22,0.9666666666666667
23,0.9666666666666667
