scenario_id,case_name,model_name,mode,solve_time,objective,gap,solver_status,termination_condition,feasible,predicted_schedule_feasible,num_binaries_fixed,pct_binaries_fixed,baseline_full_milp_time,baseline_full_milp_objective,speedup_vs_full_milp,cost_deviation_vs_full_milp
36,case118_reduced,cnn,partial_fix_confident,0.14715018396964297,2060846.0166357164,0.0007407699075744914,ok,optimal,True,False,1106,0.8533950617283951,0.795862935949117,2059919.1090658114,5.408507923532757,0.0004499728003035051
42,case118_reduced,cnn,full_milp,1.076389376015868,2392958.913094108,0.0009106127482917547,ok,optimal,True,False,0,0.0,1.076389376015868,2392958.913094108,1.0,0.0
42,case118_reduced,cnn,warm_start,1.082017951994203,2392958.913094108,0.0009106127482917547,ok,optimal,True,False,0,0.0,1.076389376015868,2392958.913094108,0.9947980752371425,0.0
42,case118_reduced,cnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,1.076389376015868,2392958.913094108,,
42,case118_reduced,cnn,partial_fix_confident,0.10341660300036892,,,warning,infeasible,False,False,1097,0.8464506172839507,1.076389376015868,2392958.913094108,10.408284016175122,
56,case118_reduced,cnn,full_milp,0.9824807120021433,2379630.7141475608,0.0007850646327685605,ok,optimal,True,False,0,0.0,0.9824807120021433,2379630.7141475608,1.0,0.0
56,case118_reduced,cnn,warm_start,1.017327728040982,2379630.7141475608,0.0007850646327685605,ok,optimal,True,False,0,0.0,0.9824807120021433,2379630.7141475608,0.9657465189649928,0.0
56,case118_reduced,cnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.9824807120021433,2379630.7141475608,,
56,case118_reduced,cnn,partial_fix_confident,0.1803449490107596,2380196.2310884283,0.0006560250116016914,ok,optimal,True,False,1077,0.8310185185185185,0.9824807120021433,2379630.7141475608,5.447786130919183,0.00023764903415701192
60,case118_reduced,cnn,full_milp,0.7531696110381745,2250821.361028554,0.0004866127450942494,ok,optimal,True,False,0,0.0,0.7531696110381745,2250821.361028554,1.0,0.0
60,case118_reduced,cnn,warm_start,0.7569222260499373,2250821.361028554,0.0004866127450942494,ok,optimal,True,False,0,0.0,0.7531696110381745,2250821.361028554,0.995042271342267,0.0
