scenario_id,case_name,model_name,mode,solve_time,objective,gap,solver_status,termination_condition,feasible,predicted_schedule_feasible,num_binaries_fixed,pct_binaries_fixed,baseline_full_milp_time,baseline_full_milp_objective,speedup_vs_full_milp,cost_deviation_vs_full_milp
24,case118_reduced,henderson_quanv,partial_fix_confident,0.15173188195331022,2419970.106728768,0.0007535672975715935,ok,optimal,True,False,1044,0.8055555555555556,0.8797926579718478,2417923.314668417,5.798337479545472,0.00084650826100814
26,case118_reduced,henderson_quanv,full_milp,0.7380246400134638,2331748.177662901,0.0006939986478210752,ok,optimal,True,False,0,0.0,0.7380246400134638,2331748.177662901,1.0,0.0
26,case118_reduced,henderson_quanv,warm_start,0.7273032030207105,2331748.177662901,0.0006939986478210752,ok,optimal,True,False,0,0.0,0.7380246400134638,2331748.177662901,1.0147413581409017,0.0
26,case118_reduced,henderson_quanv,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.7380246400134638,2331748.177662901,,
26,case118_reduced,henderson_quanv,partial_fix_confident,0.2535213729715906,2333379.016324896,0.0009989155402496026,ok,optimal,True,False,1040,0.8024691358024691,0.7380246400134638,2331748.177662901,2.9110943640091684,0.000699405998305257
36,case118_reduced,henderson_quanv,full_milp,0.704913294990547,2059919.1090658114,0.0008001379903568313,ok,optimal,True,False,0,0.0,0.704913294990547,2059919.1090658114,1.0,0.0
36,case118_reduced,henderson_quanv,warm_start,0.7199622510233894,2059919.1090658114,0.0008001379903568313,ok,optimal,True,False,0,0.0,0.704913294990547,2059919.1090658114,0.9790975762806299,0.0
36,case118_reduced,henderson_quanv,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.704913294990547,2059919.1090658114,,
36,case118_reduced,henderson_quanv,partial_fix_confident,0.1875876349513419,2061260.9757306473,0.000960003127054064,ok,optimal,True,False,1048,0.808641975308642,0.704913294990547,2059919.1090658114,3.7577812374114825,0.0006514171643586999
42,case118_reduced,henderson_quanv,full_milp,0.9686085489811376,2392958.913094108,0.0009106127482917547,ok,optimal,True,False,0,0.0,0.9686085489811376,2392958.913094108,1.0,0.0
