mode,n,feasible_rate,mean_solve_time,median_solve_time,mean_speedup,mean_cost_deviation,mean_pct_binaries_fixed
full_fix_feasible,15,0.0,,,,,1.0
full_milp,15,1.0,0.24761112599323193,0.20538953796494752,1.0,0.0,0.0
partial_fix_confident,15,0.8666666666666667,0.06680386128524939,0.07009775494225323,3.7611771544004093,0.0002586901175060879,0.7568287037037037
warm_start,15,1.0,0.23929630840041985,0.20299006602726877,1.024241828667856,0.0,0.0
