scenario_id,case_name,model_name,mode,solve_time,objective,gap,solver_status,termination_condition,feasible,predicted_schedule_feasible,num_binaries_fixed,pct_binaries_fixed,baseline_full_milp_time,baseline_full_milp_objective,speedup_vs_full_milp,cost_deviation_vs_full_milp
15,case118_reduced,pqc_qcnn,full_milp,1.196301941992715,2484516.1388037214,0.0009467359923239317,ok,optimal,True,False,0,0.0,1.196301941992715,2484516.1388037214,1.0,0.0
15,case118_reduced,pqc_qcnn,warm_start,1.0713960620341823,2484516.1388037214,0.0009467359923239317,ok,optimal,True,False,0,0.0,1.196301941992715,2484516.1388037214,1.1165823586483816,0.0
15,case118_reduced,pqc_qcnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,1.196301941992715,2484516.1388037214,,
15,case118_reduced,pqc_qcnn,partial_fix_confident,0.22369534603785723,2486351.1477593197,0.0009974294345111382,ok,optimal,True,False,1033,0.7970679012345679,1.196301941992715,2484516.1388037214,5.347907156683796,0.0007385779979203066
18,case118_reduced,pqc_qcnn,full_milp,0.8266011499799788,2527318.918515465,0.0009393149441627789,ok,optimal,True,False,0,0.0,0.8266011499799788,2527318.918515465,1.0,0.0
18,case118_reduced,pqc_qcnn,warm_start,0.8282525850227103,2527318.918515465,0.0009393149441627789,ok,optimal,True,False,0,0.0,0.8266011499799788,2527318.918515465,0.998006121474784,0.0
18,case118_reduced,pqc_qcnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.8266011499799788,2527318.918515465,,
18,case118_reduced,pqc_qcnn,partial_fix_confident,0.18625129701104015,2527876.0327623533,0.0008115815206879642,ok,optimal,True,False,1034,0.7978395061728395,0.8266011499799788,2527318.918515465,4.438096073666437,0.00022043686010760066
19,case118_reduced,pqc_qcnn,full_milp,0.7804956570034847,2532624.84251878,0.0007578620397815663,ok,optimal,True,False,0,0.0,0.7804956570034847,2532624.84251878,1.0,0.0
19,case118_reduced,pqc_qcnn,warm_start,0.8151834919117391,2532624.84251878,0.0007578620397815663,ok,optimal,True,False,0,0.0,0.7804956570034847,2532624.84251878,0.9574478197210474,0.0
19,case118_reduced,pqc_qcnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.7804956570034847,2532624.84251878,,
19,case118_reduced,pqc_qcnn,partial_fix_confident,0.15648346696980298,2532821.8247519196,0.0008882033235949741,ok,optimal,True,False,1020,0.7870370370370371,0.7804956570034847,2532624.84251878,4.987719611005928,7.77778966046076e-05
22,case118_reduced,pqc_qcnn,full_milp,0.8862115599913523,2171614.4080425515,0.0007911508849012308,ok,optimal,True,False,0,0.0,0.8862115599913523,2171614.4080425515,1.0,0.0
22,case118_reduced,pqc_qcnn,warm_start,0.883746421081014,2171614.4080425515,0.0007911508849012308,ok,optimal,True,False,0,0.0,0.8862115599913523,2171614.4080425515,1.0027894188327495,0.0
22,case118_reduced,pqc_qcnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.8862115599913523,2171614.4080425515,,
22,case118_reduced,pqc_qcnn,partial_fix_confident,0.14070872694719583,2171575.435484725,0.0008910044826249669,ok,optimal,True,False,1092,0.8425925925925926,0.8862115599913523,2171614.4080425515,6.298198976129771,-1.794635257626716e-05
24,case118_reduced,pqc_qcnn,full_milp,0.8969064530683681,2417923.314668417,0.0008905893971618811,ok,optimal,True,False,0,0.0,0.8969064530683681,2417923.314668417,1.0,0.0
24,case118_reduced,pqc_qcnn,warm_start,0.9181622409960255,2417923.314668417,0.0008905893971618811,ok,optimal,True,False,0,0.0,0.8969064530683681,2417923.314668417,0.9768496383552007,0.0
24,case118_reduced,pqc_qcnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.8969064530683681,2417923.314668417,,
24,case118_reduced,pqc_qcnn,partial_fix_confident,0.09725563903339207,,,warning,infeasible,False,False,1103,0.8510802469135802,0.8969064530683681,2417923.314668417,9.222153717589798,
26,case118_reduced,pqc_qcnn,full_milp,0.7546898960135877,2331748.177662901,0.0006939986478210752,ok,optimal,True,False,0,0.0,0.7546898960135877,2331748.177662901,1.0,0.0
26,case118_reduced,pqc_qcnn,warm_start,0.7433505450608209,2331748.177662901,0.0006939986478210752,ok,optimal,True,False,0,0.0,0.7546898960135877,2331748.177662901,1.0152543790115054,0.0
26,case118_reduced,pqc_qcnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,1296,1.0,0.7546898960135877,2331748.177662901,,
