scenario_id,case_name,model_name,mode,solve_time,objective,gap,solver_status,termination_condition,feasible,predicted_schedule_feasible,num_binaries_fixed,pct_binaries_fixed,baseline_full_milp_time,baseline_full_milp_objective,speedup_vs_full_milp,cost_deviation_vs_full_milp
26,case24,cnn,partial_fix_confident,0.4079183590365574,1046895.3351790273,0.0005365136221135522,ok,optimal,True,False,0,0.0,0.41464357695076615,1046895.3351790273,1.0164866762312261,0.0
30,case24,cnn,full_milp,0.32808530097827315,968395.2409166773,0.00011905319179458457,ok,optimal,True,False,0,0.0,0.32808530097827315,968395.2409166773,1.0,0.0
30,case24,cnn,warm_start,0.34741712699178606,968395.2409166773,0.00011905319179458457,ok,optimal,True,False,0,0.0,0.32808530097827315,968395.2409166773,0.9443555757285105,0.0
30,case24,cnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,576,1.0,0.32808530097827315,968395.2409166773,,
30,case24,cnn,partial_fix_confident,0.33109427394811064,968395.2409166773,0.00011905319179458457,ok,optimal,True,False,0,0.0,0.32808530097827315,968395.2409166773,0.9909120356146387,0.0
31,case24,cnn,full_milp,0.24187028605956584,1104233.2000561696,0.0005425200545702993,ok,optimal,True,False,0,0.0,0.24187028605956584,1104233.2000561696,1.0,0.0
31,case24,cnn,warm_start,0.24588406295515597,1104233.2000561696,0.0005425200545702993,ok,optimal,True,False,0,0.0,0.24187028605956584,1104233.2000561696,0.9836761405056084,0.0
31,case24,cnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,576,1.0,0.24187028605956584,1104233.2000561696,,
31,case24,cnn,partial_fix_confident,0.2586525010410696,1104233.2000561696,0.0005425200545702993,ok,optimal,True,False,0,0.0,0.24187028605956584,1104233.2000561696,0.9351167496391652,0.0
39,case24,cnn,full_milp,0.15510829794220626,897474.7097968181,0.0008209988342477008,ok,optimal,True,False,0,0.0,0.15510829794220626,897474.7097968181,1.0,0.0
39,case24,cnn,warm_start,0.15383542305789888,897474.7097968181,0.0008209988342477008,ok,optimal,True,False,0,0.0,0.15510829794220626,897474.7097968181,1.0082742638789268,0.0
39,case24,cnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,576,1.0,0.15510829794220626,897474.7097968181,,
39,case24,cnn,partial_fix_confident,0.15110788797028363,897474.7097968181,0.0008209988342477008,ok,optimal,True,False,0,0.0,0.15510829794220626,897474.7097968181,1.0264738659619763,0.0
40,case24,cnn,full_milp,0.1849227090133354,932345.383621151,1.833305714555856e-05,ok,optimal,True,False,0,0.0,0.1849227090133354,932345.383621151,1.0,0.0
40,case24,cnn,warm_start,0.1840926599688828,932345.383621151,1.833305714555856e-05,ok,optimal,True,False,0,0.0,0.1849227090133354,932345.383621151,1.0045088655060603,0.0
40,case24,cnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,576,1.0,0.1849227090133354,932345.383621151,,
40,case24,cnn,partial_fix_confident,0.18430771306157112,932345.383621151,1.833305714555856e-05,ok,optimal,True,False,0,0.0,0.1849227090133354,932345.383621151,1.003336789011965,0.0
70,case24,cnn,full_milp,0.1446369090117514,1000826.6495557587,0.000980972792568323,ok,optimal,True,False,0,0.0,0.1446369090117514,1000826.6495557587,1.0,0.0
70,case24,cnn,warm_start,0.1470304309623316,1000826.6495557587,0.000980972792568323,ok,optimal,True,False,0,0.0,0.1446369090117514,1000826.6495557587,0.9837209077405658,0.0
70,case24,cnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,576,1.0,0.1446369090117514,1000826.6495557587,,
70,case24,cnn,partial_fix_confident,0.14470929699018598,1000826.6495557587,0.000980972792568323,ok,optimal,True,False,0,0.0,0.1446369090117514,1000826.6495557587,0.9994997696765849,0.0
73,case24,cnn,full_milp,0.24265274708159268,967047.9321756908,0.00087307234244936,ok,optimal,True,False,0,0.0,0.24265274708159268,967047.9321756908,1.0,0.0
73,case24,cnn,warm_start,0.2548104450106621,967047.9321756908,0.00087307234244936,ok,optimal,True,False,0,0.0,0.24265274708159268,967047.9321756908,0.9522872858349245,0.0
73,case24,cnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,576,1.0,0.24265274708159268,967047.9321756908,,
73,case24,cnn,partial_fix_confident,0.24500001105479896,967047.9321756908,0.00087307234244936,ok,optimal,True,False,0,0.0,0.24265274708159268,967047.9321756908,0.9904193311539023,0.0
76,case24,cnn,full_milp,0.1883090070914477,1061110.8372202846,0.0006037364038575484,ok,optimal,True,False,0,0.0,0.1883090070914477,1061110.8372202846,1.0,0.0
76,case24,cnn,warm_start,0.18615975510329008,1061110.8372202846,0.0006037364038575484,ok,optimal,True,False,0,0.0,0.1883090070914477,1061110.8372202846,1.0115452020602687,0.0
76,case24,cnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,576,1.0,0.1883090070914477,1061110.8372202846,,
76,case24,cnn,partial_fix_confident,0.19464836700353771,1061110.8372202846,0.0006037364038575484,ok,optimal,True,False,0,0.0,0.1883090070914477,1061110.8372202846,0.9674317333883681,0.0
77,case24,cnn,full_milp,0.3720057379687205,911321.727012664,0.0002233401552388948,ok,optimal,True,False,0,0.0,0.3720057379687205,911321.727012664,1.0,0.0
77,case24,cnn,warm_start,0.3657231070101261,911321.727012664,0.0002233401552388948,ok,optimal,True,False,0,0.0,0.3720057379687205,911321.727012664,1.0171786546657016,0.0
77,case24,cnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,576,1.0,0.3720057379687205,911321.727012664,,
77,case24,cnn,partial_fix_confident,0.40524114202708006,911321.727012664,0.0002233401552388948,ok,optimal,True,False,0,0.0,0.3720057379687205,911321.727012664,0.9179861060204528,0.0
80,case24,cnn,full_milp,0.20966579904779792,935933.5554977107,0.0009980943602037205,ok,optimal,True,False,0,0.0,0.20966579904779792,935933.5554977107,1.0,0.0
80,case24,cnn,warm_start,0.17774847301188856,935933.5554977107,0.0009980943602037205,ok,optimal,True,False,0,0.0,0.20966579904779792,935933.5554977107,1.179564558249536,0.0
80,case24,cnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,576,1.0,0.20966579904779792,935933.5554977107,,
80,case24,cnn,partial_fix_confident,0.18279494706075639,935933.5554977107,0.0009980943602037205,ok,optimal,True,False,0,0.0,0.20966579904779792,935933.5554977107,1.1469999713838388,0.0
83,case24,cnn,full_milp,0.2024902170524001,1082068.4442982038,0.0004455271049051256,ok,optimal,True,False,0,0.0,0.2024902170524001,1082068.4442982038,1.0,0.0
83,case24,cnn,warm_start,0.21079410903621465,1082068.4442982038,0.0004455271049051256,ok,optimal,True,False,0,0.0,0.2024902170524001,1082068.4442982038,0.960606622159503,0.0
83,case24,cnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,576,1.0,0.2024902170524001,1082068.4442982038,,
83,case24,cnn,partial_fix_confident,0.2118220740230754,1082068.4442982038,0.0004455271049051256,ok,optimal,True,False,0,0.0,0.2024902170524001,1082068.4442982038,0.9559448324084547,0.0
96,case24,cnn,full_milp,0.1925731470109895,983613.6769648908,0.000837364709852973,ok,optimal,True,False,0,0.0,0.1925731470109895,983613.6769648908,1.0,0.0
96,case24,cnn,warm_start,0.1954285460524261,983613.6769648908,0.000837364709852973,ok,optimal,True,False,0,0.0,0.1925731470109895,983613.6769648908,0.9853890380954345,0.0
96,case24,cnn,full_fix_feasible,,,,skipped_predicted_schedule_infeasible,skipped,False,False,576,1.0,0.1925731470109895,983613.6769648908,,
96,case24,cnn,partial_fix_confident,0.19260523293633014,983613.6769648908,0.000837364709852973,ok,optimal,True,False,0,0.0,0.1925731470109895,983613.6769648908,0.9998334109367046,0.0
